repository	author	source_url	commit	source_path	classification	purpose	license	sha256
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/moderncuda/cudapp.cuh	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	bdad9fcc17adcb1a8d648763ff85429f317e526ad49bffe8ffcd5766c61fc25f
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/affinity.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	17b25ae0b638a2c95b6c02e775518fe48cca42bf40a7442147fdc5f56922daf3
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/show_time.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	5fcc2f63f403f00f9db9c0f6906c8cf537880de743029a4da7ce09b84cfdfe2b
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/spsc_ring.h	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	602ab19e66c3b9d9e7abc68f135a0a97d32c641bd3f0512025d8317692ddd858
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v1_std_mt_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	b04c29a5d72486bb7d2db85aac2db7e50ce29dffce04a33d5e28f1e051f2aab3
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v2_atomic_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	ebb5c59f5c9194493a062117d3f688f823e85b7811877f16faa55af0fa269c51
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v3_atomic_acq_rel_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	ff294430b0c6fe5d95e0572bdf176c8a49b63900470d9dad8a2e8eedd162b07f
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v4_cache_align_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	52ba0fe25424b837998fa2c0ef5b066ff39b5abb2a63f8619ea9a0c6385bc6fa
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v5_read_pos_cached_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	18c924b77e9d983ca579e5a4f818fca27724fac6c44d9d3e2aa8e8204643c977
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v6_write_pos_cached_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	3c5cab6819b1c9e5938ac5330f0af1aff372130649b98f7af9d93068de184ff9
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v7_rw_pos_localize_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	1fffd490cc5ea2152270512b350c830479a25c445660dfa6b39d840b49f57bc6
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v8_pointer_atomic_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	dc1547ae787cf4d249fa6c05d659734aa3805daecb230c9a844b91014766bbd3
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v9_do_while_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	caa6106dcec4a5679769203251903fa7bbf1ab8629602d30c9752701bda722cc
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v10_local_variable_ring_queue.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	f875082a8b7ea38d2d07b69c21ecc132cf449e65a44367078280a93b995ff554
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v11_ring_queue_template_class.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	c9bd94130cd9121396ec0bd6274bd9b8bf46950677094b0381dccc9d57465002
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	foundation/cpplockfreequeue/v12_ring_queue_atomic_wait.cpp	experimental	Radix sort, dispatch, profiling, allocation, CUDA, and queue evolution	CC-BY-NC-SA-4.0	e5cb753e7d002dd4abd3153847aca09443fa726bb6ae89e73f9e03792c0962e2
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	customers/issue4_getsubpixelvalue/old.cpp	case-study	Real optimization cases: layout, masks, sparse GPU work, and bottlenecks	CC-BY-NC-SA-4.0	efedb75f65022bee5f18f2e5d19bbc4d986b017611f8fa0fefc5468162818e13
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	customers/issue4_getsubpixelvalue/main.cpp	case-study	Real optimization cases: layout, masks, sparse GPU work, and bottlenecks	CC-BY-NC-SA-4.0	a1f3e3447ecbbb7c7a5be37fcc51a0858cc3c58159f91dcdb5de0dc4cdd6270e
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	customers/parallel_multiply_uint8/README.md	case-study	Real optimization cases: layout, masks, sparse GPU work, and bottlenecks	CC-BY-NC-SA-4.0	7faf9eaeadeeaf9817bff28c509dce6bdbe842c15376327771e29d426c9ae996
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	customers/parallel_multiply_uint8/fast_mask_lib.hpp	case-study	Real optimization cases: layout, masks, sparse GPU work, and bottlenecks	CC-BY-NC-SA-4.0	64e1338d5566594f457c4ec71b870f4fc770d6a21aac9487a105713e646504df
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	customers/amgcg_vcycle_cuda/README.md	case-study	Real optimization cases: layout, masks, sparse GPU work, and bottlenecks	CC-BY-NC-SA-4.0	59b66b7252da39f6afc0405cfaec9cb60b879f8f93c86a4a603c1a38ec208297
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	customers/amgcg_vcycle_cuda/rec.txt	case-study	Real optimization cases: layout, masks, sparse GPU work, and bottlenecks	CC-BY-NC-SA-4.0	6240ec179bd4d3dd36c927f6fdd4283979f8d3f1e8db87a54784467b37427e8b
simdtutor	archibate	https://github.com/parallel101/simdtutor	df3deb0677f04d5373e523341f0ae516bb32f550	customers/amgcg_vcycle_cuda/vcycle.cu	case-study	Real optimization cases: layout, masks, sparse GPU work, and bottlenecks	CC-BY-NC-SA-4.0	f23ad997c4f804e995536fd8aa4fc55841b1965cecd4bee4359c40106343d4de
